CustomerID,recency,frequency,monetary,avg_basket,unique_products,clv,lifespan_days,kmeans_cluster,dbscan_cluster,hierarchical_cluster,cluster_name
13255.0,8,2,399.51,30.73153846153846,13,399.51,365,1,0,2,Regular Loyalists
13258.0,11,3,698.58,18.383684210526315,28,698.58,194,1,0,2,Regular Loyalists
13259.0,61,1,292.32,3.36,77,292.32,1,3,0,1,One-Time Shoppers
13260.0,60,1,557.62,69.7025,8,557.62,1,0,0,3,Occasional Buyers
13261.0,268,2,944.1,104.9,8,944.1,18,0,0,3,Occasional Buyers
13262.0,262,1,200.29,18.208181818181817,11,200.29,1,3,0,1,One-Time Shoppers
13263.0,0,35,7454.07,4.444883720930233,450,7454.07,324,2,-1,0,Premium Bulk Buyers
13265.0,52,5,2107.66,23.1610989010989,66,2107.66,221,1,0,2,Regular Loyalists
13266.0,10,12,3834.2599999999998,20.504064171122995,82,3834.2599999999998,246,2,0,0,Premium Bulk Buyers
13267.0,2,19,4521.49,21.428862559241704,88,4521.49,365,2,0,0,Premium Bulk Buyers
13268.0,17,11,3214.69,7.306113636363636,257,3214.69,250,2,0,0,Premium Bulk Buyers
13269.0,0,15,5346.2300000000005,16.91844936708861,177,5346.2300000000005,369,2,0,0,Premium Bulk Buyers
13270.0,365,1,590.0,590.0,1,590.0,1,0,0,3,Occasional Buyers
13271.0,36,1,217.38,2.264375,79,217.38,1,3,0,1,One-Time Shoppers
13272.0,30,2,276.56,18.437333333333335,15,276.56,59,1,0,2,Regular Loyalists
13273.0,112,1,138.98,8.68625,16,138.98,1,3,0,1,One-Time Shoppers
13276.0,63,2,590.9300000000001,19.69766666666667,30,590.9300000000001,37,1,0,2,Regular Loyalists
13277.0,15,4,258.4,32.3,5,258.4,118,1,0,2,Regular Loyalists
13278.0,40,1,542.73,11.798478260869565,46,542.73,1,3,0,1,One-Time Shoppers
13279.0,77,1,137.75,15.305555555555555,9,137.75,1,3,0,1,One-Time Shoppers
13280.0,121,3,814.86,9.586588235294117,67,814.86,215,1,0,2,Regular Loyalists
13282.0,17,3,1132.14,30.59837837837838,29,1132.14,203,1,0,2,Regular Loyalists
13283.0,59,2,93.66,13.379999999999999,7,93.66,126,3,0,2,One-Time Shoppers
13284.0,330,1,201.19,15.476153846153846,13,201.19,1,3,0,1,One-Time Shoppers
13285.0,22,4,2709.12,14.487272727272726,157,2709.12,267,2,0,0,Premium Bulk Buyers
13291.0,155,1,361.11,8.597857142857142,41,361.11,1,3,0,1,One-Time Shoppers
13292.0,38,2,578.9399999999999,18.67548387096774,29,578.9399999999999,246,1,0,2,Regular Loyalists
13294.0,189,2,873.74,16.18037037037037,48,873.74,60,1,0,2,Regular Loyalists
13295.0,359,1,201.20000000000002,20.12,10,201.20000000000002,1,3,0,1,One-Time Shoppers
13296.0,136,1,87.4,17.48,5,87.4,1,3,0,1,One-Time Shoppers
13297.0,7,4,2089.85,35.421186440677964,52,2089.85,60,2,0,0,Premium Bulk Buyers
13298.0,0,1,360.0,180.0,2,360.0,1,0,-1,3,Occasional Buyers
13299.0,267,1,142.5,28.5,5,142.5,1,3,0,1,One-Time Shoppers
13300.0,168,1,371.89,18.5945,20,371.89,1,3,0,1,One-Time Shoppers
13301.0,103,4,618.09,7.630740740740741,75,618.09,189,1,0,2,Regular Loyalists
13302.0,154,1,63.75,63.75,1,63.75,1,3,0,3,One-Time Shoppers
13304.0,350,1,300.42,14.305714285714286,21,300.42,1,3,0,1,One-Time Shoppers
13305.0,3,10,2000.86,24.701975308641973,50,2000.86,369,2,0,0,Premium Bulk Buyers
13307.0,119,1,15.0,15.0,1,15.0,1,3,0,1,One-Time Shoppers
13308.0,22,3,1385.51,25.657592592592593,49,1385.51,181,1,0,2,Regular Loyalists
13309.0,6,5,1456.79,13.614859813084111,82,1456.79,302,2,0,0,Premium Bulk Buyers
13310.0,27,3,1132.03,15.722638888888888,65,1132.03,297,1,0,2,Regular Loyalists
13311.0,3,2,598.57,23.02192307692308,25,598.57,146,1,0,2,Regular Loyalists
13313.0,21,5,1555.32,19.939999999999998,47,1555.32,318,1,0,2,Regular Loyalists
13314.0,1,3,775.94,12.515161290322581,55,775.94,73,1,0,2,Regular Loyalists
13316.0,36,4,5977.7300000000005,68.70954022988506,66,5977.7300000000005,218,2,0,0,Premium Bulk Buyers
13317.0,65,6,2273.68,18.336129032258064,100,2273.68,293,2,0,2,Premium Bulk Buyers
13318.0,0,3,640.76,32.038,14,640.76,37,1,-1,2,Regular Loyalists
13319.0,4,26,10845.550000000001,22.784768907563027,209,10845.550000000001,361,2,0,0,Premium Bulk Buyers
13320.0,77,4,1548.7,14.610377358490567,77,1548.7,136,1,0,2,Regular Loyalists
13321.0,71,2,567.36,51.57818181818182,10,567.36,15,0,0,3,Occasional Buyers
13322.0,16,1,199.48000000000002,7.9792000000000005,25,199.48000000000002,1,3,0,1,One-Time Shoppers
13323.0,2,5,787.85,37.516666666666666,6,787.85,82,1,-1,0,Regular Loyalists
13324.0,35,10,7121.95,94.95933333333333,25,7121.95,325,2,-1,0,Premium Bulk Buyers
13325.0,81,1,675.3,56.275,12,675.3,1,0,0,3,Occasional Buyers
13327.0,38,8,3627.77,33.59046296296296,74,3627.77,327,2,0,0,Premium Bulk Buyers
13328.0,315,1,1308.48,76.96941176470588,17,1308.48,1,0,0,3,Occasional Buyers
13329.0,31,2,789.0,46.411764705882355,16,789.0,336,1,0,2,Regular Loyalists
13330.0,92,3,1140.93,21.526981132075473,37,1140.93,224,1,0,2,Regular Loyalists
13332.0,13,1,350.9,16.70952380952381,21,350.9,1,3,0,1,One-Time Shoppers
13334.0,81,3,3536.82,13.197089552238806,207,3536.82,224,1,0,2,Regular Loyalists
13336.0,76,1,795.12,15.590588235294117,51,795.12,1,3,0,1,One-Time Shoppers
13338.0,157,1,487.02,25.632631578947368,19,487.02,1,3,0,1,One-Time Shoppers
13339.0,200,1,860.12,15.928148148148148,54,860.12,1,3,0,1,One-Time Shoppers
13340.0,44,7,10736.48,80.12298507462687,128,10736.48,232,2,-1,0,Premium Bulk Buyers
13341.0,260,1,775.85,18.472619047619048,42,775.85,1,3,0,1,One-Time Shoppers
13343.0,177,1,353.43,18.60157894736842,19,353.43,1,3,0,1,One-Time Shoppers
13344.0,67,3,2543.72,21.37579831932773,115,2543.72,210,1,0,2,Regular Loyalists
13345.0,287,1,389.5,19.475,20,389.5,1,3,0,1,One-Time Shoppers
13347.0,69,1,341.36,42.67,8,341.36,1,3,0,3,One-Time Shoppers
13348.0,63,1,233.76,16.697142857142858,14,233.76,1,3,0,1,One-Time Shoppers
13349.0,10,1,247.32,15.4575,16,247.32,1,3,0,1,One-Time Shoppers
13350.0,15,2,979.12,24.478,36,979.12,64,1,0,2,Regular Loyalists
13351.0,65,1,373.94,23.37125,16,373.94,1,3,0,1,One-Time Shoppers
13352.0,59,1,397.97999999999996,16.5825,24,397.97999999999996,1,3,0,1,One-Time Shoppers
13354.0,70,1,743.53,14.579019607843136,51,743.53,1,3,0,1,One-Time Shoppers
13355.0,121,1,674.7,21.084375,32,674.7,1,3,0,1,One-Time Shoppers
13356.0,79,1,768.24,18.291428571428572,42,768.24,1,3,0,1,One-Time Shoppers
13357.0,256,1,609.95,6.777222222222223,85,609.95,1,3,0,1,One-Time Shoppers
13358.0,268,1,439.03,15.138965517241378,29,439.03,1,3,0,1,One-Time Shoppers
13359.0,63,1,439.56,19.11130434782609,23,439.56,1,3,0,1,One-Time Shoppers
13362.0,8,4,3090.7400000000002,18.618915662650604,128,3090.7400000000002,279,2,0,0,Premium Bulk Buyers
13363.0,17,2,992.5,16.541666666666668,47,992.5,27,1,0,2,Regular Loyalists
13364.0,70,1,134.95999999999998,13.495999999999999,10,134.95999999999998,1,3,0,1,One-Time Shoppers
13365.0,33,2,2225.37,17.385703125,122,2225.37,185,1,0,2,Regular Loyalists
13366.0,49,1,56.160000000000004,56.160000000000004,1,56.160000000000004,1,3,0,3,One-Time Shoppers
13368.0,256,2,623.4,21.49655172413793,29,623.4,81,1,0,2,Regular Loyalists
13369.0,365,1,308.28000000000003,22.020000000000003,14,308.28000000000003,1,3,0,1,One-Time Shoppers
13370.0,371,1,754.87,19.355641025641027,39,754.87,1,3,0,1,One-Time Shoppers
13372.0,89,1,378.64,16.46260869565217,23,378.64,1,3,0,1,One-Time Shoppers
13373.0,60,3,3312.25,20.963607594936708,135,3312.25,216,1,0,2,Regular Loyalists
13375.0,88,1,778.65,21.044594594594592,37,778.65,1,3,0,1,One-Time Shoppers
13376.0,98,3,1019.76,19.240754716981133,45,1019.76,136,1,0,2,Regular Loyalists
13379.0,25,3,572.56,5.902680412371134,85,572.56,111,1,0,2,Regular Loyalists
13381.0,31,6,3639.31,21.15877906976744,77,3639.31,268,2,0,2,Premium Bulk Buyers
13382.0,280,1,222.99,14.866000000000001,15,222.99,1,3,0,1,One-Time Shoppers
13384.0,30,7,4151.93,27.315328947368425,123,4151.93,148,2,0,0,Premium Bulk Buyers
13385.0,329,1,534.57,15.273428571428573,35,534.57,1,3,0,1,One-Time Shoppers
13388.0,130,2,677.1,19.345714285714287,35,677.1,1,3,0,1,One-Time Shoppers
13389.0,10,3,797.96,15.646274509803922,50,797.96,222,1,0,2,Regular Loyalists
13390.0,74,1,544.08,41.8523076923077,13,544.08,1,3,0,3,One-Time Shoppers
13391.0,203,1,59.8,59.8,1,59.8,1,3,0,3,One-Time Shoppers
13394.0,1,8,2520.02,16.258193548387098,124,2520.02,309,2,0,0,Premium Bulk Buyers
13395.0,184,1,307.72,14.653333333333334,21,307.72,1,3,0,1,One-Time Shoppers
13396.0,28,2,1360.99,31.65093023255814,42,1360.99,291,1,0,2,Regular Loyalists
13397.0,72,5,1544.13,40.635000000000005,28,1544.13,267,1,0,2,Regular Loyalists
13398.0,191,1,457.34,17.59,26,457.34,1,3,0,1,One-Time Shoppers
13402.0,126,2,621.23,15.92897435897436,32,621.23,245,1,0,2,Regular Loyalists
13403.0,17,1,75.0,25.0,3,75.0,1,3,0,1,One-Time Shoppers
13404.0,0,2,252.49,22.953636363636363,11,252.49,212,1,-1,2,Regular Loyalists
13405.0,73,3,572.451,21.201888888888888,25,572.451,244,1,0,2,Regular Loyalists
13408.0,1,62,28117.04,58.82225941422595,234,28117.04,372,2,-1,0,Premium Bulk Buyers
13410.0,23,5,1003.06,35.82357142857143,15,1003.06,268,1,0,2,Regular Loyalists
13411.0,106,1,213.55,11.863888888888889,17,213.55,1,3,0,1,One-Time Shoppers
13414.0,133,3,1390.5,57.9375,23,1390.5,163,1,0,2,Regular Loyalists
13416.0,43,2,712.5,37.5,11,712.5,38,0,0,3,Occasional Buyers
13417.0,4,2,640.83,22.886785714285715,26,640.83,201,1,0,2,Regular Loyalists
13418.0,11,18,6127.43,20.156019736842108,223,6127.43,361,2,0,0,Premium Bulk Buyers
13419.0,63,1,221.06,13.81625,16,221.06,1,3,0,1,One-Time Shoppers
13420.0,149,2,159.85,19.98125,8,159.85,21,3,0,2,One-Time Shoppers
13421.0,39,2,1851.08,17.798846153846153,88,1851.08,250,1,0,2,Regular Loyalists
13422.0,63,1,2626.3,20.67952755905512,127,2626.3,1,1,0,1,Regular Loyalists
13425.0,107,3,1624.21,20.823205128205128,66,1624.21,187,1,0,2,Regular Loyalists
13426.0,0,10,3641.32,23.193121019108283,103,3641.32,359,2,0,0,Premium Bulk Buyers
13427.0,18,3,582.6,20.089655172413792,25,582.6,196,1,0,2,Regular Loyalists
13428.0,9,1,218.47,2.952297297297297,70,218.47,1,3,0,1,One-Time Shoppers
13429.0,10,4,1006.8,15.02686567164179,55,1006.8,65,1,0,2,Regular Loyalists
13430.0,18,2,679.45,13.866326530612247,48,679.45,68,1,0,2,Regular Loyalists
13431.0,66,2,1269.1,27.589130434782607,44,1269.1,22,1,0,2,Regular Loyalists
13434.0,73,2,534.24,53.424,9,534.24,23,0,0,3,Occasional Buyers
13435.0,4,7,3809.8900000000003,37.72168316831684,68,3809.8900000000003,184,2,0,0,Premium Bulk Buyers
13436.0,1,1,196.89,16.4075,12,196.89,1,3,0,1,One-Time Shoppers
13437.0,13,7,3408.06,20.40754491017964,143,3408.06,176,2,0,0,Premium Bulk Buyers
13439.0,254,1,283.71,5.253888888888889,54,283.71,1,3,0,1,One-Time Shoppers
13441.0,91,1,296.64,22.818461538461538,13,296.64,1,3,0,1,One-Time Shoppers
13447.0,22,3,1129.14,19.137966101694918,55,1129.14,13,1,0,2,Regular Loyalists
13448.0,16,6,3539.37,18.150615384615385,137,3539.37,358,2,0,0,Premium Bulk Buyers
13449.0,23,1,291.88,15.362105263157895,19,291.88,1,3,0,1,One-Time Shoppers
13450.0,26,6,2043.7199999999998,28.784788732394365,32,2043.7199999999998,192,1,0,2,Regular Loyalists
13451.0,25,5,2976.15,6.718171557562077,315,2976.15,309,2,0,0,Premium Bulk Buyers
13452.0,258,2,590.0,295.0,1,590.0,12,0,1,3,Occasional Buyers
13453.0,165,2,356.97999999999996,20.998823529411762,16,356.97999999999996,124,1,0,2,Regular Loyalists
13455.0,24,2,1058.34,23.007391304347824,42,1058.34,342,1,0,2,Regular Loyalists
13456.0,17,6,1766.72,28.043174603174602,43,1766.72,190,1,0,2,Regular Loyalists
13458.0,6,14,9646.57,25.252801047120418,242,9646.57,353,2,0,0,Premium Bulk Buyers
13460.0,28,2,183.44,10.790588235294118,16,183.44,21,3,0,2,One-Time Shoppers
13461.0,38,3,1445.0,53.51851851851852,14,1445.0,125,0,0,2,Occasional Buyers
13462.0,252,1,151.5,16.833333333333332,9,151.5,1,3,0,1,One-Time Shoppers
13464.0,57,1,674.68,16.45560975609756,41,674.68,1,3,0,1,One-Time Shoppers
13466.0,183,1,307.9,18.11176470588235,17,307.9,1,3,0,1,One-Time Shoppers
13467.0,10,2,1083.71,10.946565656565657,89,1083.71,26,1,0,2,Regular Loyalists
13468.0,1,37,5704.97,18.89062913907285,184,5704.97,372,2,0,0,Premium Bulk Buyers
13470.0,98,2,165.0,16.5,7,165.0,16,3,0,2,One-Time Shoppers
13471.0,0,4,2531.58,9.736846153846153,214,2531.58,47,2,-1,0,Premium Bulk Buyers
13473.0,60,2,422.64,20.125714285714285,21,422.64,273,1,0,2,Regular Loyalists
13474.0,235,1,229.59,3.58734375,59,229.59,1,3,0,1,One-Time Shoppers
13475.0,190,4,1431.78,16.648604651162792,64,1431.78,108,1,0,2,Regular Loyalists
13476.0,178,2,1238.47,21.352931034482758,56,1238.47,103,1,0,2,Regular Loyalists
13477.0,37,6,1454.58,18.41240506329114,57,1454.58,254,1,0,2,Regular Loyalists
13479.0,200,2,300.95,20.063333333333333,14,300.95,34,3,0,2,One-Time Shoppers
13481.0,45,5,1804.56,16.55559633027523,98,1804.56,212,1,0,2,Regular Loyalists
13482.0,231,1,184.64,16.785454545454545,11,184.64,1,3,0,1,One-Time Shoppers
13483.0,65,1,140.34,14.034,10,140.34,1,3,0,1,One-Time Shoppers
13484.0,240,1,313.8,39.225,8,313.8,1,3,0,3,One-Time Shoppers
13485.0,232,1,454.24,19.749565217391304,23,454.24,1,3,0,1,One-Time Shoppers
13486.0,77,3,1122.41,16.2668115942029,69,1122.41,77,1,0,2,Regular Loyalists
13487.0,57,3,575.4,16.923529411764704,26,575.4,296,1,0,2,Regular Loyalists
13488.0,16,13,8968.31,21.25191943127962,271,8968.31,351,2,0,0,Premium Bulk Buyers
13489.0,104,4,449.52,32.10857142857143,11,449.52,190,1,0,3,Regular Loyalists
13491.0,51,10,1215.82,14.137441860465115,73,1215.82,321,1,0,2,Regular Loyalists
13492.0,135,3,1269.84,25.3968,38,1269.84,79,1,0,2,Regular Loyalists
13493.0,274,2,618.63,77.32875,6,618.63,12,0,0,3,Occasional Buyers
13494.0,311,1,316.26000000000005,17.570000000000004,18,316.26000000000005,1,3,0,1,One-Time Shoppers
13495.0,7,5,2044.8700000000001,42.60145833333333,34,2044.8700000000001,361,2,0,0,Premium Bulk Buyers
13496.0,10,2,653.33,18.66657142857143,28,653.33,350,1,0,2,Regular Loyalists
13497.0,282,2,348.05,18.318421052631578,19,348.05,86,3,0,2,One-Time Shoppers
13499.0,17,5,1159.11,27.59785714285714,31,1159.11,253,1,0,2,Regular Loyalists
13500.0,22,3,1166.77,17.950307692307693,60,1166.77,100,1,0,2,Regular Loyalists
13501.0,287,1,1340.32,25.775384615384613,52,1340.32,1,3,0,1,One-Time Shoppers
13502.0,16,3,292.0,16.22222222222222,17,292.0,308,1,0,2,Regular Loyalists
13503.0,70,1,216.85,12.755882352941176,17,216.85,1,3,0,1,One-Time Shoppers
13504.0,63,1,295.93,13.451363636363636,22,295.93,1,3,0,1,One-Time Shoppers
13505.0,72,4,4393.63,20.435488372093022,182,4393.63,160,2,0,2,Premium Bulk Buyers
13506.0,315,2,458.52,17.635384615384616,26,458.52,54,1,0,2,Regular Loyalists
13507.0,2,4,2479.16,15.303456790123455,146,2479.16,143,2,0,0,Premium Bulk Buyers
13508.0,243,1,110.97,9.2475,12,110.97,1,3,0,1,One-Time Shoppers
13509.0,8,7,979.72,22.266363636363636,27,979.72,276,1,0,2,Regular Loyalists
13510.0,0,4,1791.56,15.578782608695652,86,1791.56,183,2,0,2,Premium Bulk Buyers
13512.0,260,1,251.21,16.747333333333334,15,251.21,1,3,0,1,One-Time Shoppers
13513.0,126,1,205.1,20.509999999999998,10,205.1,1,3,0,1,One-Time Shoppers
13514.0,73,1,152.20000000000002,38.050000000000004,4,152.20000000000002,1,3,0,3,One-Time Shoppers
13515.0,72,4,891.12,15.103728813559322,50,891.12,176,1,0,2,Regular Loyalists
13516.0,20,3,1389.41,31.5775,43,1389.41,218,1,0,2,Regular Loyalists
13517.0,59,3,2128.42,15.09517730496454,125,2128.42,121,1,0,2,Regular Loyalists
13518.0,85,1,659.4399999999999,17.353684210526314,36,659.4399999999999,1,3,0,1,One-Time Shoppers
13519.0,77,1,122.75,15.34375,8,122.75,1,3,0,1,One-Time Shoppers
13520.0,58,6,3624.35,38.97150537634408,49,3624.35,313,2,0,0,Premium Bulk Buyers
13521.0,0,3,1093.65,2.508371559633028,313,1093.65,9,1,-1,0,Regular Loyalists
13522.0,29,1,125.80000000000001,25.160000000000004,5,125.80000000000001,1,3,0,1,One-Time Shoppers
13523.0,32,5,3964.88,23.051627906976744,157,3964.88,334,2,0,0,Premium Bulk Buyers
13524.0,40,5,680.1800000000001,25.191851851851855,17,680.1800000000001,180,1,0,2,Regular Loyalists
13525.0,14,2,628.78,104.79666666666667,5,628.78,234,0,-1,3,Occasional Buyers
13527.0,33,7,2287.51,10.257892376681616,153,2287.51,294,2,0,0,Premium Bulk Buyers
13529.0,78,2,307.76,20.517333333333333,15,307.76,126,1,0,2,Regular Loyalists
13531.0,204,2,483.8,21.990909090909092,17,483.8,162,1,0,2,Regular Loyalists
13532.0,33,1,210.31,3.1865151515151515,66,210.31,1,3,0,1,One-Time Shoppers
13533.0,182,3,270.79,3.563026315789474,61,270.79,85,1,0,2,Regular Loyalists
13534.0,1,25,5870.08,19.83135135135135,119,5870.08,356,2,0,0,Premium Bulk Buyers
13536.0,0,7,3448.29,19.264189944134078,91,3448.29,75,2,0,0,Premium Bulk Buyers
13538.0,42,7,1280.85,51.233999999999995,10,1280.85,273,1,0,2,Regular Loyalists
13539.0,85,3,631.34,17.063243243243242,35,631.34,224,1,0,2,Regular Loyalists
13544.0,39,2,291.41,3.349540229885058,76,291.41,201,1,0,2,Regular Loyalists
13546.0,11,3,626.99,6.397857142857143,72,626.99,189,1,0,2,Regular Loyalists
13548.0,95,2,682.41,5.503306451612903,114,682.41,148,1,0,2,Regular Loyalists
13549.0,25,7,918.2,18.00392156862745,37,918.2,217,1,0,2,Regular Loyalists
13551.0,318,1,91.80000000000001,22.950000000000003,4,91.80000000000001,1,3,0,1,One-Time Shoppers
13552.0,65,12,3740.07,34.31256880733945,82,3740.07,250,2,0,0,Premium Bulk Buyers
13555.0,73,4,4149.28,30.50941176470588,128,4149.28,129,2,0,2,Premium Bulk Buyers
13557.0,27,2,584.06,17.178235294117645,31,584.06,253,1,0,2,Regular Loyalists
13558.0,5,4,605.06,3.457485714285714,123,605.06,63,1,0,2,Regular Loyalists
13560.0,6,1,174.37,5.283939393939394,32,174.37,1,3,0,1,One-Time Shoppers
13561.0,215,1,141.85999999999999,10.132857142857143,14,141.85999999999999,1,3,0,1,One-Time Shoppers
13562.0,81,3,1799.33,21.943048780487803,50,1799.33,164,1,0,2,Regular Loyalists
13563.0,83,2,777.53,15.867959183673468,49,777.53,56,1,0,2,Regular Loyalists
13564.0,143,3,1749.02,21.07253012048193,68,1749.02,224,1,0,2,Regular Loyalists
13565.0,18,2,240.22,6.321578947368421,35,240.22,316,1,0,2,Regular Loyalists
13566.0,40,2,874.71,4.969943181818182,134,874.71,42,1,0,2,Regular Loyalists
13568.0,172,1,192.85,4.382954545454545,41,192.85,1,3,0,1,One-Time Shoppers
13569.0,16,2,373.75,4.397058823529412,73,373.75,351,1,0,2,Regular Loyalists
13570.0,242,1,239.49,8.870000000000001,27,239.49,1,3,0,1,One-Time Shoppers
13571.0,12,12,2092.32,6.1358357771261005,157,2092.32,241,2,0,0,Premium Bulk Buyers
13572.0,205,1,1384.25,41.946969696969695,32,1384.25,1,0,0,1,Occasional Buyers
13573.0,49,2,294.4,11.323076923076922,24,294.4,203,1,0,2,Regular Loyalists
13575.0,22,5,732.0699999999999,15.914565217391303,41,732.0699999999999,153,1,0,2,Regular Loyalists
13576.0,9,18,6717.34,53.312222222222225,78,6717.34,363,2,0,0,Premium Bulk Buyers
13577.0,24,4,1687.6000000000001,20.33253012048193,61,1687.6000000000001,217,1,0,2,Regular Loyalists
13579.0,14,2,467.04,20.30608695652174,19,467.04,355,1,0,2,Regular Loyalists
13581.0,308,1,118.0,11.8,10,118.0,1,3,0,1,One-Time Shoppers
13583.0,155,1,781.03,14.736415094339621,53,781.03,1,3,0,1,One-Time Shoppers
13584.0,306,1,142.4,5.933333333333334,24,142.4,1,3,0,1,One-Time Shoppers
13587.0,63,1,712.4,89.05,8,712.4,1,0,0,3,Occasional Buyers
13588.0,15,9,2478.95,14.246839080459768,131,2478.95,240,2,0,0,Premium Bulk Buyers
13589.0,14,2,379.65,18.07857142857143,21,379.65,165,1,0,2,Regular Loyalists
13590.0,10,6,1981.92,22.780689655172413,70,1981.92,292,2,0,0,Premium Bulk Buyers
13591.0,64,3,1117.13,19.26086206896552,56,1117.13,203,1,0,2,Regular Loyalists
13592.0,35,4,247.95999999999998,15.497499999999999,15,247.95999999999998,229,1,0,2,Regular Loyalists
13593.0,107,5,2037.0800000000002,15.914687500000001,77,2037.0800000000002,228,1,0,2,Regular Loyalists
13594.0,52,1,396.97,15.268076923076924,26,396.97,1,3,0,1,One-Time Shoppers
13596.0,5,2,697.04,4.199036144578313,133,697.04,8,1,0,1,Regular Loyalists
13598.0,46,1,180.17000000000002,4.504250000000001,33,180.17000000000002,1,3,0,1,One-Time Shoppers
13599.0,0,21,5153.67,20.86506072874494,171,5153.67,366,2,0,0,Premium Bulk Buyers
13600.0,311,1,219.52,11.553684210526317,19,219.52,1,3,0,1,One-Time Shoppers
13601.0,44,2,693.32,7.003232323232324,90,693.32,167,1,0,2,Regular Loyalists
13602.0,64,1,428.89,18.647391304347824,23,428.89,1,3,0,1,One-Time Shoppers
13603.0,25,1,164.34,6.086666666666667,27,164.34,1,3,0,1,One-Time Shoppers
13606.0,28,3,280.53999999999996,6.524186046511627,40,280.53999999999996,283,1,0,2,Regular Loyalists
13607.0,39,1,678.01,6.918469387755102,93,678.01,1,3,0,1,One-Time Shoppers
13610.0,11,7,1131.88,5.008318584070797,165,1131.88,274,1,0,0,Regular Loyalists
13611.0,88,3,1171.8,15.835135135135134,67,1171.8,271,1,0,2,Regular Loyalists
13614.0,23,4,1610.46,8.01223880597015,171,1610.46,307,1,0,0,Regular Loyalists
13615.0,318,1,417.69,18.160434782608696,23,417.69,1,3,0,1,One-Time Shoppers
13617.0,39,3,544.18,12.367727272727272,31,544.18,141,1,0,2,Regular Loyalists
13618.0,173,1,177.34,13.641538461538461,13,177.34,1,3,0,1,One-Time Shoppers
13621.0,116,1,213.85,11.255263157894737,19,213.85,1,3,0,1,One-Time Shoppers
13623.0,30,5,747.78,9.231851851851852,75,747.78,267,1,0,2,Regular Loyalists
13626.0,252,1,257.23,13.53842105263158,19,257.23,1,3,0,1,One-Time Shoppers
13627.0,58,5,1638.47,17.80945652173913,84,1638.47,299,1,0,2,Regular Loyalists
13629.0,22,11,7792.36,132.07389830508475,28,7792.36,316,2,0,0,Premium Bulk Buyers
13630.0,4,7,2031.78,28.61661971830986,51,2031.78,281,2,0,0,Premium Bulk Buyers
13631.0,99,11,3070.42,279.1290909090909,6,3070.42,168,0,-1,0,Occasional Buyers
13632.0,24,5,2121.27,14.529246575342466,121,2121.27,219,2,0,0,Premium Bulk Buyers
13634.0,32,5,1575.16,8.378510638297874,156,1575.16,294,1,0,0,Regular Loyalists
13635.0,67,1,1071.03,17.274677419354838,62,1071.03,1,3,0,1,One-Time Shoppers
13636.0,36,5,949.12,15.065396825396826,57,949.12,249,1,0,2,Regular Loyalists
13637.0,51,3,810.5,8.024752475247524,79,810.5,175,1,0,2,Regular Loyalists
13638.0,15,1,122.64,15.33,8,122.64,1,3,0,1,One-Time Shoppers
13639.0,73,1,1033.34,25.833499999999997,39,1033.34,1,3,0,1,One-Time Shoppers
13642.0,215,1,354.8,5.375757575757576,57,354.8,1,3,0,1,One-Time Shoppers
13643.0,30,3,519.44,18.551428571428573,24,519.44,155,1,0,2,Regular Loyalists
13644.0,15,4,2624.26,17.974383561643837,144,2624.26,90,2,0,0,Premium Bulk Buyers
13645.0,119,1,252.1,50.42,5,252.1,1,3,0,3,One-Time Shoppers
13647.0,9,4,1678.1200000000001,21.2420253164557,65,1678.1200000000001,226,1,0,2,Regular Loyalists
13649.0,256,2,346.6,15.069565217391306,23,346.6,110,1,0,2,Regular Loyalists
13650.0,16,6,1836.34,19.128541666666667,79,1836.34,251,2,0,0,Premium Bulk Buyers
13651.0,34,2,94.2,15.700000000000001,6,94.2,5,3,-1,1,One-Time Shoppers
13652.0,45,3,1095.08,17.38222222222222,48,1095.08,323,1,0,2,Regular Loyalists
13654.0,42,6,2707.33,16.30921686746988,157,2707.33,231,2,0,2,Premium Bulk Buyers
13655.0,113,2,932.97,16.66017857142857,52,932.97,128,1,0,2,Regular Loyalists
13656.0,164,2,379.65,7.747959183673469,49,379.65,173,1,0,2,Regular Loyalists
13657.0,10,2,382.14,23.88375,16,382.14,191,1,0,2,Regular Loyalists
13658.0,9,5,2639.17,24.43675925925926,91,2639.17,195,2,0,0,Premium Bulk Buyers
13659.0,205,2,1573.2,15.126923076923077,92,1573.2,116,1,0,2,Regular Loyalists
13662.0,85,3,897.76,16.938867924528303,50,897.76,174,1,0,2,Regular Loyalists
13663.0,178,1,189.47,14.574615384615385,13,189.47,1,3,0,1,One-Time Shoppers
13666.0,59,3,84.65,7.054166666666667,12,84.65,228,3,-1,2,One-Time Shoppers
13667.0,148,1,305.02,3.505977011494253,82,305.02,1,3,0,1,One-Time Shoppers
13668.0,2,21,6363.59,13.539553191489363,284,6363.59,360,2,0,0,Premium Bulk Buyers
13669.0,50,2,218.55,24.283333333333335,9,218.55,99,3,0,2,One-Time Shoppers
13670.0,74,1,349.7,13.988,25,349.7,1,3,0,1,One-Time Shoppers
13672.0,300,2,186.39000000000001,31.065,4,186.39000000000001,31,3,0,2,One-Time Shoppers
13673.0,18,2,396.92,6.106461538461539,47,396.92,14,1,0,2,Regular Loyalists
13675.0,150,2,486.82000000000005,19.472800000000003,25,486.82000000000005,134,1,0,2,Regular Loyalists
